bins,BQ_S1_,MTF_,BRF1_,RS_S9_,BR1_S2_,SIS_,QH2_S7_,QHS1_S13_,PG_S6_,CY_S3_,SL_S11_,BRS2_,CYS_S13_,RVF_,PLS_,RSS_,TC_S12_,QN_S8_,EPS_S14_,EP_S4_,SLS_,PFS_,QNS_,BRF2_,TCS_,PF_S5_,PBS_,FAS_S15_,BQS_,ETS_,ALL_READS,QHS2_,SI_S10_,BQF_,BRS1_,ESF9_,PGS_,ARS_
bin_16,0.001160423,0.189774473,0.144352485,0.435488154,0.280567353,0.691865322,0.101595461,374.1733206,0.024823185,0.154573776,2.894484155,0.978107896,1.577119435,0.207425047,0.441715221,0.343905195,2.045884659,1.369493898,0.264328392,0.697286773,0.056786275,0.936638355,0.362432235,0.192239655,0.365797273,0.861313358,0.144484151,1.132162023,0.033020693,0.441011378,37.330627,0.816219915,0.38241966,0.001974968,0.035072638,0.609538114,0.247248457,4.091857584
bin_127,0,0.049785625,0.030084973,25.19042499,0.071058328,0.055879204,0.023507624,0.002509096,0.007735311,0.020461768,0.402008353,0.050188533,0.350139134,0.058980119,0.086453272,44.3986831,0.187818013,0.185873521,10.98333679,1.379997446,0.015554579,0.21329004,0.094947351,0.059486897,0.042449885,0.214017315,0.004331887,0.043856327,0.046580915,0.154313521,1.7470973,0.101930184,0.096635764,0,0.023377299,0.146755902,0.099959833,0.516058209
bin_223,0,0.018374227,0.388489986,0.014056355,0.63215927,0.003581229,0.000367213,0.000475812,0.001791277,0.016361153,0.008232522,0.004673407,0.005731156,0.011563756,0.010744701,0.00604964,0.014831245,0.037060013,0.002908643,0.006118952,0.00292622,0.008924136,0.048450326,27.44095279,0.000897438,0.013965297,0.000655201,0.003295656,0,0.002570029,0.435498002,0.001290696,0.019596921,0,0.000837236,0.011703155,0.005381385,0.051723545
bin_185,0.001609055,0.111081262,0.042863115,0.26406496,0.067250188,0.042071072,0.001847041,0.003733141,0.005594337,0.014560347,0.559310778,0.0741452,0.334609904,0.594806732,0.293218524,0.208348269,0.151898909,1.455369565,0.097742097,0.058350061,0.009925533,7.911652876,5.514635352,0.063243685,0.028689038,73.05671923,0.014641544,0.225389477,0.018205678,0.162908355,1.915121811,0.009191603,0.022748101,0.001823315,0.018020854,0.043312846,0.082141421,0.848870648
bin_342,0.005607309,3.829607126,0.753518029,0.096469066,1.116399484,0.028506791,0.001582008,0.003469893,0.005820397,211.8389291,19.39095553,0.786016414,1.581032483,0.328766114,1.386754833,0.016503271,5.591631249,0.035643195,0.007465451,0.030488539,3.360575443,0.031862804,0.014501031,1.67349627,2.118481524,0.059971151,0.000548348,16.0760844,0.002540011,0.125915342,6.79783775,0.001435258,0.062830304,0,0.528228261,0.222008348,0.011223967,0.128680016
bin_98,0,0.166751793,0.140857632,0.206443409,0.124087313,0.058764057,0.006410818,0.002927489,0.037352821,0.040521171,0.379831762,0.023832469,0.37660584,0.154588523,0.055005638,0.08527813,0.843171778,1.718021022,0.085466503,0.141515892,0.012159861,16.9565729,0.417707725,0.125675843,0.119929611,61.28866166,0.012291449,0.033701735,0.018554209,0.099626643,1.630728896,0.023453793,0.4472218,0.000868559,0.005549887,0.551716977,0.091903688,1.260168393
bin_396,0,0.049783472,0.023949594,4.814254139,0.05125662,14.98979747,0.003707582,0.013419968,0.007582115,0.018070484,0.319702034,0.067099758,0.518487021,0.112548339,0.046187195,10.2594526,0.163725172,0.175445297,3.046048474,1.101410167,0.033051984,0.173632631,0.081462917,0.024852145,0.087551158,0.348103718,0.008144036,0.107822052,0.117370101,0.607215902,1.048902313,0.01665549,0.403264846,0.000439086,0.017989193,0.773031473,0.278571456,0.786177795
bin_242,0,0.773527966,0.04618237,0.126298507,0.057934694,0.035352454,0.002807204,0.003462403,0.001494695,0.032394309,4.318414085,0.461558728,0.016277838,0.003716216,2.218991752,0.032618405,0.023376625,0.010613784,0.030697341,0.04494202,49.18191788,0.025854531,0.006072687,0.337745527,0.011575004,0.028338882,0.000799845,4.513500925,0.001364521,0.007194085,0.892762924,0.008895345,0.004794973,0.000181749,0.043773974,0.013906896,0.013590997,0.09422702
bin_151,0.000275554,0.397797798,0.744747014,0.033957791,0.99808514,0.009721003,0.000490039,0.000622929,0.001925293,0.008126185,0.102221425,0.036769023,0.058501096,0.011516505,0.004751156,0.017207891,0.028728842,0.030481223,0.012909169,0.018837715,0.024646704,0.023318234,0.008886818,0.092943433,0.008245159,0.030970122,0.071213942,0.081197997,0.001754164,0.057896069,0.451468538,0.002227692,0.007550669,0.000138336,26.0230179,0.007097986,0.014596521,0.078850723
bin_50,0,0.014754497,0.008127801,0.041687638,0.013442355,0.012686338,0.001825069,0.000366189,0.007576924,0.001681671,0.018062131,0.003786729,0.028136311,0.017791694,3.952603977,0.019044789,0.042048761,2.920569658,0.012831531,0.013175745,0.004296036,0.525481606,12.64472395,0.033376494,0.007635789,0.073293797,0.000142669,0.002926729,0.015530934,0.011732319,0.682378369,0.009278717,0.018396495,0.000122132,0,0.024467915,0.031568087,0.033202912
bin_287,0,1.018845053,0.022114873,0.037285577,0.045913329,0.077411331,0.009488102,23.80461728,0.006329777,0.521831541,0.052882013,0.004757065,3.127376484,0.010512815,0.02242033,0.059134172,0.109265177,0.113968131,0.013003293,0.100775153,0.013849236,0.062091524,0.020349525,0.027939372,0.008588177,0.056683718,0.010890745,0.006083413,0.000792672,0.007175295,2.444172578,0.011545019,0.184504847,0,0.000810762,0.263820047,0.013524439,0.028836868
bin_178,0.000193502,0.053762267,0.039106264,0.138940169,0.039341333,0.032236664,0.002698583,0.0022119,0.003138142,0.090113038,0.152178927,0.103382562,0.077691891,0.192603564,0.007394954,0.074614437,12.87367702,0.055212068,0.032172886,0.041847842,0.062308163,0.080508292,0.022023167,0.033300233,32.85977683,0.12083289,0.013674449,0.071538317,0.063711227,0.054547399,0.639734558,0.008666188,0.016531326,0.000588937,0.021787419,0.032669759,0.054457335,0.111188076
bin_197,0,0.019358533,0.012905579,4.420898316,0.014713646,9.255968226,0.020962838,0.018574794,0.000412054,0.003046575,0.001942883,0.007697326,0.00958872,0.002665345,0.043442654,5.077262247,0.016320624,0.009037679,37.1790665,25.39208946,0.00523572,0.024209512,0.000946582,0.018049523,0.000777692,0.028224667,0.001393745,0.008296881,0.044663097,0.007078282,2.707630687,0.059301728,0.25581477,0,0.001241822,0.365402053,0.004252475,0.002478767
bin_105,0.000535532,0.227205489,0.078097414,0.032767658,0.184565634,0.007388713,0.001285644,0.001092122,0.005692166,0.058799721,0.075253316,16.57474864,0.011518745,0.046390834,0.003976731,0.011959893,0.295261839,0.007592357,0.00710537,0.026902989,0.057810734,0.02291478,0.006366641,9.495543972,0.016877257,0.035259577,0.010720004,14.46851912,0,0.045696932,1.194623979,0.000773773,0.011596695,0,0.006889574,0.006791782,0.028647935,0
bin_99,0,0.025535012,0.015393728,0.045741564,0.015447027,0.008152681,0.006878948,0.001039318,0.003783918,0.01117034,0.023108803,0.002235523,0.021973852,0.018362224,3.557702345,0.020128684,0.156874288,0.918582954,0.021976016,0.05181732,0,0.035386227,13.51498473,0.024829023,0.006383798,0.070452349,0.003322508,0.003296138,0.017023043,0.031122519,0.67790974,0.008994818,0.014370066,0.000432203,0.002165607,0.031973115,0.007598244,0.081823877
bin_356,0.001601741,0.418563589,0.013537104,0.166270886,0.047154079,0.096512625,0.00215155,0.000805057,0.002209978,0.020069301,0.07510556,10.91895115,0.002070694,0.003034337,0.053327632,0.045670064,0.013162566,0.009621163,0.070892227,0.082122138,1.012018212,0.027077531,0.005634178,1.738436627,0.007895785,0.035878334,0.001453595,12.60107101,0.005262071,0.015216645,0.850901446,0.003969939,0.014403005,0,0.004157717,0.01089684,0.01005873,0.02137791
bin_337,0,0.091964882,0.063181243,0.359242067,0.108290701,0.127021424,0.005383976,189.8388254,0.00767925,0.058365314,0.594897203,0.119160292,0.474987125,0.094291205,0.155570444,0.183225913,0.300832609,0.307356898,0.127844427,0.160040124,0.059021942,0.244990477,0.100709179,0.072507417,0.051151592,0.444160107,0.077411814,0.137478188,0.025287322,1.20669504,18.77287408,0.027250121,0.057704711,0.000379784,0.042239933,0.117693443,0.248508195,1.930684229
bin_87,0.000191285,0.113570608,0.07420205,0.181513021,0.091949948,0.12942395,0.013074509,0.005508311,0.01974251,0.064404639,0.485360994,0.030932049,0.523638074,1.400341251,0.020466228,0.108329799,0.500964198,0.642021368,0.190678149,0.49386174,0.012679323,15.57827701,0.148515532,0.129672704,0.102804172,406.4574638,0.015163441,0.043075736,0.010152135,0.143764049,9.012894576,0.037602604,0.334488546,0.000192399,0.009650614,0.421327473,0.173249725,0.760021832
bin_322,0.000133513,0.234133503,0.541209025,0.450081023,2.470867366,0.560634768,0.01422029,2.917195545,0.025913793,0.183175675,3.097824938,33.59311226,2.027723407,0.227529798,0.043348803,0.341382978,2.846874537,1.442216254,0.246521488,0.625730255,0.088491986,1.085211342,0.386659598,2.225537723,0.446845138,0.89530314,0.044876472,1.252695855,0.038015402,0.458443797,1.663909804,0.053084422,0.362673338,0.000676609,0.057626296,0.600211719,0.241029495,3.912312994
bin_31,0,0.008141801,0.010365866,0.096008694,0.037791125,0.005120298,0.000876437,0.00123625,0.003078877,0.004659663,0.030802084,0.003316316,0.01473462,0.084501657,0.008106137,0.124182351,0.029250129,0.053542639,0.048584266,0.019462329,0.004036013,109.4470522,0.030378442,0.326544053,0.011050114,7.33494803,0.004287756,0.004732206,0.012162788,0.009908345,1.398564678,0.003686786,0.023703807,0,0.001338894,0.03763713,0.015610133,0.009622865
bin_360,0,0.133461341,0.041198263,14.21313192,0.042937894,0.030556769,0.02271678,0.003729299,0.004241138,0.026178274,0.090303887,0.030256209,0.138829255,0.052777201,0.004267051,4.214555721,0.122015733,0.12699772,2.342743954,50.26352405,0.01856185,0.060709888,0.026177529,0.078550708,0.022408927,0.114184486,0.005687935,0.02989915,0.01563625,0.063095631,1.656307387,0.013717658,0.335682137,0,0.020483815,0.564974433,0.046576912,0.312704089
bin_269,0,0.032469511,0.019895289,0.090326386,0.037864594,0.025985021,0.002114719,0.002077633,0.099367203,0.017676264,0.206322794,0.028069372,0.287927393,0.038112951,0.013443763,0.063321504,0.100827988,0.202311019,0.034784441,0.04208521,0.014101454,0.145854587,0.102315367,0.023491976,0.020787205,0.228982548,0.007822399,0.030193061,5.518638095,0.117111695,1.892639215,0.003886366,0.019978699,0.00053501,0.008483947,0.030888771,41.06106477,1.000516865
bin_123,0,0.161948755,0.403949019,0.305925923,0.589091472,0.08188769,0.003119932,0.007293248,0.007466242,0.050072919,1.041888184,13.24708674,0.867139394,0.088235154,0.033854257,0.205246456,0.447286851,0.371682147,0.150891118,0.127513963,0.28132702,0.313720195,0.140046296,0.500444844,0.068132926,0.358878312,0.017036841,1.63595088,0.010643281,0.446859508,0.59592291,0.012052543,0.032134966,0.000453343,0.148403376,0.0845369,0.145543917,2.17696556
bin_330,0,0.071002744,0.053924259,0.280902744,0.094914586,0.09805462,0.003415458,0.008656728,0.040111988,0.027775343,0.457709628,0.058731224,0.74040541,0.079253343,0.028048556,0.150451021,0.241974356,0.346927556,0.128521669,0.102059418,0.034153857,0.293341337,0.212877923,0.053857602,0.074391692,0.500002719,0.018215001,0.072653672,1.528347655,0.339809192,0.737093824,0.010911179,0.062621279,0.001410035,0.01736816,0.108509952,14.47114379,2.355110476
bin_32,0.001623806,0.462089183,9.314040368,0.441699395,14.06697579,0.166230216,0.004157041,0.018682148,0.010499586,0.056459821,8.652027455,9.810605253,0.617745654,1.151401175,0.111032,0.293597424,2.02060622,0.437747961,0.281191681,0.243805805,1.61245558,0.155545996,0.065000228,3.755766912,0.141282397,0.359322071,0.042010257,4.497894341,0.01440424,0.53943253,1.26391841,0.014631806,0.036076285,0.00126082,10.62746955,0.093391492,0.151483991,1.623544736
bin_326,0.001867377,1.156131391,0.556109485,1.080383109,0.760920512,0.242636634,0.007735488,0.011794218,0.128374667,0.309587369,0.919421203,0.057746795,1.867019756,78.56934223,0.047724739,0.596496518,1.238303211,2.380492273,0.25666228,0.184009733,0.011277923,0.435224907,0.588379805,0.83680845,0.06526156,1.075471264,0.072474076,0.032230159,0.037367193,0.291389086,1.742280771,0.070489695,1.016805312,0.038558344,0.01787981,1.944258432,0.262545074,2.193083878
bin_65,0,0.085422666,0.009698442,0.263254778,0.018152642,0.094671408,0.007062506,0.001228889,0.074698378,0.002998056,0.066255736,0.022045611,0.049046498,0.323483024,0.010250373,0.093135894,0.035196085,0.035082469,0.025428539,0.057312161,0.091026764,0.106463603,0.016909139,0.025747934,0.009076832,0.051853743,0.005906417,0.013205353,0.842184064,0.035868347,0.461586944,0.010111492,0.006371887,0,0.006778805,0.016311225,9.777458922,0.676322668
bin_226,0,0.054371468,0.008761929,2.829594636,0.016585112,1.829869362,0.022711404,0.025025436,0.002408167,0.025331629,0.033501074,0.006262036,0.014728159,0.005142293,0.032237611,5.04479884,0.039162318,0.019937747,47.49839953,12.36316973,0.010651372,0.023434845,0.006316352,0.018605873,0.002330084,0.040682536,0.000590862,0.030556784,0.008526997,0.015666899,2.517080122,0.034012816,0.184542235,0,0.000657896,0.159138813,0.012723936,0.007829526
bin_154,0.000860798,5.828190601,0.717816509,0.133065372,1.075257066,0.023825263,0.002515049,0.002983009,0.001667996,0.052003059,2.657625504,3.335158883,0.118671599,0.298234441,5.813734693,0.048868184,0.128624424,0.062467118,0.033925033,0.030679907,100.9996298,0.044593456,0.019473617,2.3655995,0.019075339,0.060082328,0.004970926,10.26540996,0.003531247,0.051637951,2.020215591,0.003161389,0.015404305,0.000280119,0.508184329,0.027128774,0.034422413,0.519259774
bin_91,0,0.1600897,0.022694441,0.101235024,0.040662876,0.009310023,0.000198659,0.00132375,0.00304309,0.019671743,0.123232434,0.094809401,1.024608643,0.151282622,0.000788725,0.041700417,0.239703749,0.048904158,0.045066858,0.028349776,0.015946031,0.027024385,0.014684122,0.061651674,0.002952371,0.026837174,0.002225897,0.007320069,0.003779408,35.46036739,0.563684078,0.001417121,0.003982269,0,0.006994627,0.005295314,0.018053391,1.978020955
bin_358,0,9.783238205,0.197279077,0.258561113,0.190887447,0.100996562,0.011270378,0.003394823,0.046306006,0.079697276,0.446642091,0.03052406,0.415043965,1.209870367,0.035502775,0.102389542,1.193358684,1.851068428,0.080905166,0.190731619,0.014496122,0.74992849,0.340382367,197.0759318,0.144365782,1.033319546,0.02047679,0.028195096,0.014325105,0.116968901,3.384594864,0.025955742,1.735616762,0.002130993,0.008542024,2.3485491,0.121984077,1.713787366
bin_400,0,0.100590829,0.002822287,3.456122184,0.006053162,2.392113558,5.288731392,7.811043685,0.002796862,0.00492215,0.061109553,0.031221007,0.023073377,0.022340678,1.270272206,2.071907736,0.024164268,0.026392715,1.372159,2.24955299,0.0490536,0.048121206,0.03061623,0.037201288,0.011722746,0.069454742,0.004276217,0.024867629,0.012342762,0.018278375,2.166330527,24.99761031,0.240512564,0,0.000437864,0.154285592,0.032138234,0.13348827
bin_125,0,0.02193466,0.008632735,0.116344332,0.015079336,28.16232774,0.036146832,0.000286302,0.004155486,0.016735954,0.027821272,0.005765255,0.032251914,0.009199826,0.112498088,0.138542575,0.032835884,0.048756619,1.654570779,11.45807239,0.007982693,0.089005644,0.018084973,0.020494044,0.036212795,0.073808126,0.001589623,0.004502032,0.048515928,0.00771561,1.401962732,1.090521836,0.250515891,0,0.002252166,0.342716031,0.017851603,0.00891877
bin_386,0.003597164,0.197347359,0.022103125,0.076056009,0.044983719,0.018031527,0.00180931,0.002995446,0.002028583,181.5525874,34.52385436,0.042991385,0.977945275,0.103903955,2.839479531,0.028908909,12.84382589,0.058005666,0.022559663,0.021065146,7.810951072,0.033265361,0.016625534,0.352125396,4.185459275,0.063234894,0.002059176,4.710672917,0.009509658,0.059954264,5.856500714,0.005245142,0.042294432,0,0.013439646,0.175546011,0.026589086,0.271393818
bin_351,0,0.013675575,0.006667004,39.88080856,0.009598192,1.3444189,0.001689772,0.001875483,0.001819317,0.008645526,0.02614243,0.006587447,0.034986676,0.016406973,0.011801849,31.02829951,0.018818133,0.019995183,4.806595124,4.235144979,0.008520796,0.040667123,0.011902658,0.015508243,0.009726225,0.039389934,0.002253091,0.01152409,0.081189108,0.012520644,1.560044018,0.009142687,0.544045941,0.000209066,0.004651458,0.457554031,0.024643349,0.031810429
bin_115,0,0.022683893,0.00515546,2.034777871,0.018846799,12.56242269,0.015809193,0.001986773,0.002522565,0.002996338,0.038862732,0.010695476,0.05316578,0.037528706,0.005798767,0.073723136,0.023452598,0.053568816,0.038578088,0.208989571,0.011711835,0.024296578,0.013272526,0.036034048,0.006973287,0.037758608,0.00115323,0.019106158,0.01224958,0.018406442,0.515903338,0.052932772,0.645787357,0,0.00871068,0.771314676,0.016299069,0.175097853
bin_144,0,0.009270088,0.003592242,0.08651533,0.004869063,0.005595788,0.000100359,0.000130816,0.265058465,0.002320324,0.017874862,0.002060089,0.019822293,0.011389188,0.001594918,0.066490051,0.024672305,0.046917925,0.013029965,0.017265954,0.003060216,0.286161388,0.036113501,0.00794576,0.032886646,0.193775928,0.001219102,0.003162324,0.537158646,0.01032471,0.472964484,0.00022015,0.006985561,0,0,0.00943909,10.32074398,0.017488622
bin_47,0,0.017069131,0.012386548,0.139584941,0.016641467,0.022327339,0.003162659,0.00146519,0.089714443,0.003967095,0.061875739,0.019225479,0.069850891,0.026402639,0.00956754,0.083251832,0.064630436,0.098312989,0.128374171,0.098237635,0.011455048,0.16227455,0.115079286,0.012173219,0.014465929,0.438256096,0.002193434,0.018545497,1.053641358,0.187822182,0.73754782,0.046384194,0.014691393,0,0.003266851,0.04011365,16.12802467,0.346080121
bin_199,0.002433882,3.308057559,0.268954236,0.093102172,0.340950446,0.019650474,0.004004045,0.002213291,0.014549847,172.3532909,12.33713472,0.519280348,1.421303699,0.497792232,4.547019762,0.031104962,15.83046793,0.07732044,0.03374857,0.099932754,1.43605946,0.055820529,0.02673708,0.919854794,3.055761399,0.241212606,0.001325401,1.875286565,0.002343658,0.194362373,5.308618502,0.000834747,0.061945828,0,0.330585675,0.176110274,0.015447867,0.082003812
bin_4,0,0.054027059,0.035019796,4.235557682,0.071922943,0.636052008,0.325236851,0.004190452,0.002702146,0.005111672,0.206265716,0.023059437,0.213256493,0.057162447,0.0711573,5.158145783,0.210486866,0.16222271,51.21280993,4.997630025,0.007236125,0.110290248,0.060432384,0.035585813,0.060524558,0.169024482,0.007829506,0.031504107,0.003503948,0.103002637,2.540759068,0.752155513,0.127660092,0.001126983,0.042331427,0.282093749,0.068366567,0.533114963
bin_25,14.49832185,0.214762999,0.000838106,0.011256938,0.001477141,0.003165807,0.000464082,0,0.00039715,0.001214309,0.009159518,0.000685024,0.004214409,0.016570788,0.082909368,0.004058501,0.275709283,0.004429499,0.002066718,0.011628462,0.011286725,0.007692179,0.006339497,0.004922468,0,0.001940742,0.000282779,0.004359112,2.975434895,0.002148741,1.32220988,0.000382186,0.000606242,16.17823357,0.005304129,0.001727446,0.00588014,0.046764102
