Reference Contig,TCS,TC,SLS,SL,SIS,SI,RVF,RSS,RS,QNS,QN,QHS2,QHS1,QH2,PLS,PGS,PG,PFS,PF,PBS,MTF,FAS,ETS,ESF9,EPS,EP,CYS,CY,BRS2,BRS1,BRF2,BRF1,BR1,BQS,BQ,BQF,ARS
BIKJCDIE_00444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37122373,0,0,0.010744952,0,0,0,1.324398536,0,0.565441988,0,0,0,0,0,0
BIKJCDIE_00541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450127208,0,0,0,0,0,0,1.126772752,0,0.478850248,0,0,0,0,0,0
BIKJCDIE_00896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437202207,0,0,0,0,0,0,1.270937588,0,0.087206342,0,0,0,0,0,0
BIKJCDIE_02046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380082993,0,0,0,0,0,0,1.139421152,0,0,0,0,0,0,0,0
BIKJCDIE_02205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340509913,0,0,0,0,0,0,0.944861715,0,0.388994399,0,0,0,0,0,0
BIKJCDIE_02711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.512780573,0,0,0,0,0,0,1.841381668,0,0.379043379,0,0,0,0,0,0
BIKJCDIE_03098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282732036,0,0,0,0,0,0,1.502528736,0,0.444110771,0,0,0,0,0,0
BIKJCDIE_03099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.971718694,0,0,0,0,0,0,1.243511003,0,0.151687904,0,0,0,0,0,0
BIKJCDIE_03131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310460078,0,0,0,0,0,0,0.827292486,0,0.24770312,0,0.118828084,0,0,0,0
BIKJCDIE_03391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.472603195,0,0,0,0,0,0,1.259360221,0,1.225478595,0,0,0,0,0,0
BIKJCDIE_03392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380361646,0,0,0,0,0,0,1.492699425,0,0.682817985,0,0,0,0,0,0
KONEJHJM_00319,0,0,0.768402124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334495709,2.026614395,0,0,0,0,0,0,1.877859932,0,1.091441873,0,0,0,0,0,0
KONEJHJM_00526,0,0,0.319751209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083515183,1.399918812,0,0,0,0,0,0,1.967350236,0.057722851,0.242227238,0,0,0,0,0,0
GJAIEPCA_01942,0,0.140963746,5.708130067,1.258960215,0,0,0,0,0,0,0,0,0,0,0.172627614,0,0,0,0,0,0,0.370580918,0,0,0,0,0,0,1.312923919,0.158531688,0.374208642,0.513335472,0.279245997,0,0,0,0
GBBNIFMM_00302,0,0,0,0,8.646861343,0.154830989,0,0,0.097659532,0,0,0.055215427,0,0.026907572,0,0,0,0,0,0,0,0,0,0.269593325,0.032347076,0.105675904,0,0,0,0,0,0,0,0,0,0,0
GBBNIFMM_00942,0,0,0,0,6.308091227,0.083228447,0,0,0.078744422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.579672945,0,0,0,0,0,0,0,0,0,0,0,0,0
GBBNIFMM_00943,0,0,0,0,6.465393587,0.325825652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPJDOFKH_00031,0,0,0,0,0,0,0,0,0,0,0,6.331589417,0.388420472,0.493681437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084665752,0,0,0,0,0,0,0,0
DAKHGKKK_00779,0,0,0,0,0,0,0,0,0,0.059166864,0.074890631,0,0,0,0,2.241269667,0,0,0.016997939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071029256,0,0,0
DAKHGKKK_01085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.402119559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.790948488,0,0,0
DAKHGKKK_01243,0,0,0,0,0,0,0,0,0,0.047333491,0,0,0,0,0,2.216086862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340940427,0,0,0
DAKHGKKK_01244,0,0,0,0,0,0,0,0,0,0.124217725,0,0,0,0,0,1.427489402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298244389,0,0,0
DAKHGKKK_01893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.896905981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAKHGKKK_01894,0,0,0,0,0,0,0,0,0.041284327,0,0,0,0,0,0,1.563224025,0,0,0,0,0,0,0,0,0.027348632,0,0,0,0,0,0,0,0,0.11916608,0,0,0
DAKHGKKK_02252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.104624823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09275298,0,0,0
DAKHGKKK_02256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.756098813,0.130488262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAKHGKKK_02269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.443753845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257671763,0,0,0
DAKHGKKK_02776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.343542692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAKHGKKK_03453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.509894421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OLFAIIBD_00212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.12844215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OLFAIIBD_00336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.27499035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OLFAIIBD_00762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.32962936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OLFAIIBD_00878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.52310871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OLFAIIBD_01324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.00581552,0.074203554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OLFAIIBD_01744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.95784952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OLFAIIBD_02042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.00789318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OLFAIIBD_02043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.28011477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OLFAIIBD_02050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.44783723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OLFAIIBD_02051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050790462,0,0,52.35247155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OLFAIIBD_02240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.55276163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OLFAIIBD_02406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.58089174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OLFAIIBD_02407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.76007476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAKMBFMH_00155,0.660854747,1.91117163,0,0.478789623,0.255388309,7.532174479,0.165542611,0.339163644,0.118116634,0.591668638,1.07842508,6.678160627,0.042675144,3.124223998,0.152639153,0.161169954,0.051645881,1.298348495,6.445618425,0,0.540826746,0.027305962,0.598587441,5.265362584,4.590424643,1.107705952,0.516532551,1.720882955,1.488334807,0.046725129,2.794091196,1.815586512,0.987649001,0,0,0,0.211616389
HAKMBFMH_00156,0,0,0,0.33120156,0,0,0.254474887,0,0,0.109142758,0.138147765,0.102657809,0.019680285,0.550299029,0,0,0,0.249480394,4.766024029,0,0,0,0.115019836,0,0.721685251,0,0.1082758,0,0,0,0,0,0,0,0,0,0
HAKMBFMH_00157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421253781,2.75310879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAKMBFMH_00158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2544206,5.713102627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAKMBFMH_00601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.494163089,5.134249233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAKMBFMH_00602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.494163089,2.732745559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAKMBFMH_00603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36709258,4.890549845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAKMBFMH_00604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.007705122,4.306144518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAKMBFMH_00605,0,0.034501616,0,0,0.021207945,0,0,0.040235447,0,0,0,0.036971169,0,0.018016783,0,0,0,1.078174012,4.336257416,0,0,0,0,0.040114314,0.129953813,0.070758516,0,0,0,0,0,0,0,0,0,0,0
HAKMBFMH_01002,0.074828607,0.09408784,0,0.189746782,0.028917627,0.0235599,0.124962638,0.054862159,0.022290584,0.227781847,0.237436326,0.100822449,0,0.061415971,0,0.0114058,0.029239324,0.98008031,5.543070416,0,0,0.015459275,0.056481731,0,0.014766305,0.265323352,0.066462499,0.222692158,0.252786305,0.02645344,0.166513182,0.102789463,0.026626555,0,0,0,0
HAKMBFMH_01005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694499476,2.531314683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAKMBFMH_01201,0.072495613,0.319040349,0,0,0.084048115,0.136952122,0.060533287,0,0,0.077887095,0,1.758222428,0,0.856816628,0.055814933,0.06630115,0,0.593452208,5.787935587,0,0,0,0.32832452,0,0.314730327,0.186946288,0,0.269686375,0.163269985,0,0.053773888,0.132779614,0.154778382,0,0,0,0
HAKMBFMH_01202,0,0,0.136226415,0.062998635,0,0,0.145212817,0,0,0,0.039416121,0.175741069,0,0.085642105,0,0.026508216,0,0.640632481,4.079505333,0,0,0,0.262538351,0,0,0.056057994,0,0,0.313333644,0.122960866,0.257995494,0.079630987,0,0,0,0,0
HAKMBFMH_01256,0,0,0,0,0,0,0,0.078817383,0,0,0,0,0,0,0,0,0.042006495,0.704013168,5.353186507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAKMBFMH_01357,0,0.034805863,0,0.040110242,0,0,0,0,0,0,0,0.11189158,0,0.054526984,0,0.016877365,0,0.770441218,5.285849355,0,0,0,0.041788512,0,0.21849965,0.035691245,0,0,0,0,0,0,0,0,0,0,0
HAKMBFMH_01360,0,0,0,0,0,0.05161033,0,0,0,0,0,0,0,0,0,0,0,0.805111664,4.452306081,0,0,0,0.12372891,0,0,0,0,0,0.110750762,0,0,0,0,0,0,0,0
HAKMBFMH_01738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022622851,0,0.425237268,4.428304646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAKMBFMH_02015,0.410334647,0.541743024,0,0,0,0.025838897,0,0.030084544,0,0.426156104,0.167402586,8.016702626,0,2.667331763,0.221143871,0,0,1.007705122,6.349452308,0,0.223871638,0.084773413,0.371671941,0.02999397,2.348228589,1.031686916,0.029156621,0.091587608,0.665373208,0,0.426114126,0.150309994,0.087606587,0,0,0,0
HAKMBFMH_02177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317894606,4.82110613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OKCNDBAL_00285,0,0,0,0,5.11339643,0.662378075,0,9.619890949,3.364345031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485616665,5.52804114,3.354976988,0,0,0,0,0,0,0,0,0,0,0
OKCNDBAL_01400,0,0,0,0,3.631431656,0.191910255,0,9.496346817,6.687860631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074256917,1.202808752,1.899259334,0,0,0,0,0,0,0,0,0,0,0
OKCNDBAL_01401,0,0,0,0,4.841374743,0.224112882,0,12.94249343,9.88099654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312182142,0.842784364,3.258100753,0,0,0,0,0,0,0,0,0,0,0
OKCNDBAL_01961,0,0,0,0,4.552923817,0.298741908,0,15.47838399,10.12817901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115593891,0.686540209,2.701656398,0,0,0,0,0,0,0,0,0,0,0
OKCNDBAL_01962,0,0,0,0,3.666697965,0.335029767,0,15.86322288,14.52823471,0,0,0,0,0,0,0,0,0.145177857,0,0,0,0,0,0.324087393,0.594948623,3.887320975,0,0,0,0,0,0,0,0,0,0,0
AAJFGICA_01593,0,0,0,0,0,0,0.529513402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21835576,0,0,0,0,0,0,9.330907106,0.523101191,0.548783344,0.096790527,0.075217777,0,0,0,0
AAJFGICA_01664,0,0.034991001,0.087194567,0,0,0,0.511205758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160979299,0,0,0,0,0.197737719,0,7.771535472,0.668981235,0.37155468,0.254847397,0.475312336,0,0,0,0.356446045
AAJFGICA_01755,0,0,0,0,0,0,0.459840586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.023973589,0,0,0,0,0.195656269,0,4.34097652,0.584064112,0.204246432,0.504329587,0,0,0,0,0
AAJFGICA_01759,0,0.060536578,0,0,0,0,0.281405512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.074229962,0.072681246,0,0,0,0.085524596,0,7.76353785,1.055256939,0.428541594,0.440901632,0.479686376,0,0,0,0
DNAOIKNC_02688,0,0.074471413,0,0,0.778211545,0,0,0,0.070572831,0,0,0,0,0,0,0,0,0.193935703,0.389990447,0,0,0,3.844700783,0,0.04675068,0.45819477,0.042084556,0,0.106710797,0,0,0,0,0,0,0,0
DNAOIKNC_02750,0,0.260527055,0,0,0,0,0.064878499,0,0,0,0,0,0,0,0,0,0,0.06360515,0.031976321,0,0,0,2.639192772,0,0,0,0.036806625,0,0,0,0,0,0,0,0,0,0
DNAOIKNC_02751,0.062655889,0.078782134,0,0,0,0,0,0,0,0.022438531,0,0,0,0,0,0.019100731,0,0.102580761,0.103141186,0,0,0,3.594312481,0,0,0,0.089041177,0,0,0,0,0,0,0,0,0,0
DNAOIKNC_03273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466931333,0,0,0,2.355135076,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LKFGJCIF_00741,0,0,0,0,0,0,0,0,0,0.03325948,0.042098283,0,0,0,0,0,0,9.503136325,1.834570445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LKFGJCIF_00742,0,0,0,0,0,0,0.059300709,0,0,0.076301159,0,0,0,0,0,0,0,8.255430426,1.753633514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LKFGJCIF_00872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.060157302,2.591539862,0,0,0,0,0,0,0,0,0,0.021488117,0,0,0,0,0,0,0,0
LKFGJCIF_00879,0,0,0,0,0,0,0.034352442,0,0,0.176802686,0.018649043,0,0,0,0,0.213212217,0,8.284841721,1.676179452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098805162
LKFGJCIF_01596,0,0,0,0,0,0,0,0,0,0.242408714,0.038353692,0,0,0,0,0,0,12.39803243,1.67138763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LKFGJCIF_01597,0.054592349,0,0,0,0,0,0,0,0,0.332363426,0.049492938,0,0,0,0.168124285,0.033285099,0,10.59141897,2.066949368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMLCINOD_00507,1.419255872,2.781784562,7.585927356,2.358930258,0,0,0,0,0,0,0,0,3.461113072,0,0.964143588,0,0,0,0,0.123395685,0.284677199,11.48702287,0,0,0,0,0.118642631,2.79512714,4.474900264,23.90624119,2.105476522,33.7927649,35.29194095,0,0,0,0
EMLCINOD_00508,0.29999705,0.54866862,1.879948204,0.414937141,0,0,0.022772297,0,0,0,0,0,4.096405978,0,0.230970048,0,0,0,0,0,0.07439696,4.710337819,0,0,0,0,0.01937864,0.629018283,1.510963703,9.853481262,0.768718979,11.93828316,12.30526237,0,0,0,0
EMLCINOD_01175,0,0,0,0,0,0,0,0,0,0,0,0,3.617933882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357953941,0.796002989,0.04912256,1.152297346,1.036862775,0,0,0,0
EMLCINOD_01355,0.094266067,0,0,0,0,0,0,0,0,0,0,0.031753016,3.384536192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042460002,0.166624897,0,0.043163343,0,0,0,0,0
EMLCINOD_02215,0.269943739,0.509131957,0,0,0,0,0,0,0,0,0,0,3.436554897,0,0.415663542,0,0,0,0,0,0.052598834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCFKBKML_00317,0.962447656,1.163615828,0,0,0,0,0,0,0,0,0.033559481,0,0.019123296,0,0,0,0,4.121133685,1.431996172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCFKBKML_00853,2.373435645,6.401816953,0,0.388286707,0.17752602,0.241058003,0.127858114,0.056133356,0,0.082256372,0.104116243,0,0,0,0,0.116700805,0.029916821,3.384414521,0.850726112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054487024,0,0,0,0
FCFKBKML_01880,0.26829573,0.449798848,0,0,0,0,0.149349934,0,0.053281482,0,0,0,0,0,0,0,0,2.781955167,0.515265156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCFKBKML_02035,0.967518507,1.419292511,0,0.077885298,0,0,0.089763402,0,0,0,0.09746041,0.217268925,0,0.035293151,0,0.032772144,0,5.632105342,1.282995113,0,0,0,0.081144131,0,0.084855686,0.069304574,0,0,0,0,0,0,0,0,0,0,0
FCFKBKML_02672,1.626768162,4.090924836,0,0.17460658,0.023283963,0,0.251544274,0.132522126,0,0.107885836,0.081934087,0,0,0,0,0.036734994,0.023542988,4.241645554,0.619886447,0,0,0,0.090956185,0.132123152,0,0.038842487,0,0,0,0,0.22345579,0,0,0,0,0,0
FCFKBKML_03042,0.215372902,0.30465578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.217569615,0.997134665,0,0,0,0,0,0.021250309,0.06942345,0,0,0,0,0,0,0,0,0,0,0
FCFKBKML_03098,0.770321484,2.219674528,0,0.465081945,0.049615316,0,0,0.14119433,0,0.06896751,0.058197218,0,0.033162689,0,0,0,0,4.729413612,1.241649033,0,0,0,0,0.046923083,0.025335235,0,0,0,0,0,0.095231465,0,0,0,0,0,0
FCFKBKML_03099,0.584918021,3.064429261,0,0.847546849,0.678127342,0,0,0.142948297,0,0.349121246,0,0.394052956,0,0.320049689,0.600443874,0,0,4.628558622,0.481432306,0,0,0,0,0.142517934,0.615599013,0.125695253,0,0,0,0,0,0,0,0,0,0,0
FCFKBKML_03251,0.104287709,0.65564533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.670925803,0.429183839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCFKBKML_03252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.254077248,0.226639185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCFKBKML_03253,1.479138242,4.546265316,0,0.119070718,0.063512799,0.206981741,0,0,0,0.05885709,0.148997066,0,0,0,0,0,0,3.767023337,0.946900889,0,0.112082332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IHJJINFO_00249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01462442,0.355065429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.267345763,0,0,0
IHJJINFO_00250,0.11890379,0,0,0,0,0.037437038,0,0,0,0.149037744,0.05389856,0.200260499,0,0.136627273,0.045772473,2.156754646,0.441386432,0.097335154,0.171267111,0,0.040544934,0,0,0.086914346,0,0.03832753,0.021121984,0,0.026778751,0,0.352789292,0.054444671,0.04231,0.10223908,0,0,0
IHJJINFO_00252,0,0.413056558,0,0,0,0,0,0,0,0.13071749,0.099273627,0.049180253,0,0,0,3.160149235,0.399354774,0,0.120171475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.878780559,0,0,0
IHJJINFO_01439,0,0,0,0,0,0,0,0,0,0,0.048234643,0,0,0,0,2.400476215,0.415793106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274485937,0,0,0
IHJJINFO_01523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.640479884,0.700908378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IHJJINFO_01529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.860729499,0.340719351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149950651,0,0,0
IHJJINFO_01643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.642548616,0.661396387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044103133,0,0,0
MJMANMJJ_00595,0,0.124119022,8.350936295,0.047678212,0,0,0,0,0,0,0,0,0,0,0.101332771,0,0,0,0,0,0.448799274,0.027191472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MJMANMJJ_00596,0,0.112130253,5.029541178,0.387656371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MJMANMJJ_00748,0,0,6.981390491,0.47479138,0,0,0,0,0,0,0,0,0,0,0.10090967,0,0,0,0,0,0.044692537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MJMANMJJ_00749,0,0.207736047,5.866817623,0.159596541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225344477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MJMANMJJ_01103,0,0.267049045,5.856076813,0.369296462,0,0,0,0,0,0,0,0,0,0,0.032703472,0,0,0,0,0,0.173811031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDLLDDBB_00018,4.607230987,20.08250628,0,0,0,0,0.512933726,0,0,0,0,0,0,0,0,0,0,0,0.050561384,0,4.566422824,0,0,0,0,0,0,0,0,0.086866678,0,0,0.043717573,0,0,0,0
CDLLDDBB_00019,4.78308067,21.49315668,0,0,0,0,0.501957542,0,0,0,0,0,0,0,0,0.007967915,0,0,0,0,5.93569737,0,0,0,0,0,0,0,0,0.240239527,0,0,0.037201798,0.224738694,0,0,0
CDLLDDBB_00124,3.598434687,18.3871735,0,0,0.11835068,0,0.511432457,0.056133356,0,0,0,0,0,0,0,0,0,0,0,0,4.490400927,0,0,0,0.030216903,0,0,0,0,0,0,0,0.217948096,0,0,0,0
CDLLDDBB_00577,4.57184298,20.78711157,0,0,0,0,0.443097366,0.029928057,0,0,0,0,0,0,0,0,0,0,0.10079402,0,3.646829676,0,0.123246222,0,0.032220885,0,0,0,0.091932254,0,0,0.074764074,0,0,0,0,0
CDLLDDBB_00623,2.651717391,14.82372178,0,0,0,0,0.59842268,0,0,0,0,0,0,0,0,0,0,0,0,0,4.594352016,0,0,0,0,0,0,0,0,0.050672229,0,0.131263865,0,0,0,0,0
CDLLDDBB_02163,4.142454606,17.9408404,0,0,0,0,0.461189092,0,0,0,0.041727917,0,0,0,0,0,0,0,0,0,3.955092953,0,0,0,0,0,0,0,0,0.130172647,0,0,0,0,0,0,0
CDLLDDBB_02164,3.629748233,21.00269261,0,0,0,0,0.561261529,0,0,0.024072172,0.060938843,0,0,0,0,0,0,0.055024584,0,0,4.629936318,0,0,0,0,0,0,0,0,0.142576678,0,0,0,0,0,0,0
CDLLDDBB_02680,4.447001732,20.51609853,0,0,0,0,0.546060696,0,0,0,0,0,0,0,0,0,0,0,0,0,3.969349075,0,0,0,0,0,0,0,0,0.092476818,0,0.239556554,0,0,0,0,0
IAIECBCK_00391,0,0,0,0.030984342,0,0,0,2.069439515,1.656153979,0.061262693,0,0.02881132,0,0,0,0,0,0,0,0,0,0,0,0,4.03399769,0.27570757,0,0,0,0,0.031722198,0,0,0,0,0,0
IAIECBCK_01201,0,0,0,0,0,0,0,2.92186319,1.235945064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079810043,4.804750299,0.49272539,0,0,0,0,0,0,0,0,0,0,0
IAIECBCK_01202,0,0,0,0,0,0,0,3.699907011,0.866295928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.747060616,0.165424542,0,0,0,0,0,0,0,0,0,0,0
JIDOCKFL_00144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405322879,0,0,0,0,0.018342775,0,4.883598585,0,0.765924122,0,0,0,0,0,0
JIDOCKFL_02317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150380662,0,0,0,0,0,0,3.196684324,0,1.012351882,0,0.12950539,0,0,0,0
JIDOCKFL_02318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168082058,0,0,0,0,0,0,4.855571762,0,1.810426261,0,0,0,0,0,0
JIDOCKFL_02559,0,0,0.042763249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018615413,0.101506947,0,0,0,0,0,0,5.581902628,0,1.03259892,0,0,0,0,0,0
JIDOCKFL_02561,0,0,0.232518846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091988171,0,0,0,0,0,0,4.512504468,0.052469116,1.596308997,0,0,0,0,0,0
JIDOCKFL_02640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278931874,0,0,0,0,0,0,3.750176951,0,0.918010847,0,0,0,0,0,0
EBBFPIDH_00472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86622485,33.05386909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
